date,t_ws2,t_ws3,t_ws4,t_ws5,t_ws6,t_ws7,t_ws8,t_ws9,t_ws10,t_ws11,t_ws12,t_ws13,t_ws14,t_ws15,t_ws16,t_ws17,t_ws18,t_ws19,t_ws20,t_ws21,t_ws22,t_ws23,t_ws24,t_ws25
2005-02-06T00:00:00Z,44.291666666666664,39.958333333333336,47.166666666666664,50.791666666666664,43.166666666666664,45.583333333333336,50.041666666666664,45.625,46.208333333333336,46.333333333333336,48.375,43.166666666666664,44.916666666666664,44.791666666666664,42.625,46.583333333333336,47,43.916666666666664,46.291666666666664,42.458333333333336,45.375,47.041666666666664,39.833333333333336,46.458333333333336
2005-02-07T00:00:00Z,43.458333333333336,41.958333333333336,49.458333333333336,51,39.75,41.208333333333336,51.208333333333336,47.541666666666664,47.833333333333336,49.083333333333336,49.833333333333336,46.166666666666664,47.208333333333336,48.166666666666664,42.416666666666664,48.958333333333336,44.625,46,41.833333333333336,43.541666666666664,49.833333333333336,43.416666666666664,35.25,47.041666666666664
2005-02-08T00:00:00Z,49.333333333333336,51.75,55.291666666666664,53.958333333333336,44.208333333333336,48.541666666666664,55.125,53,52,56,56.875,53.833333333333336,55.125,54.791666666666664,41.583333333333336,54.416666666666664,51.916666666666664,54.958333333333336,42.958333333333336,52,56.75,49.333333333333336,47,52.416666666666664
2005-02-09T00:00:00Z,57.75,48.083333333333336,56.25,58.416666666666664,55.041666666666664,56.916666666666664,58.291666666666664,51.458333333333336,57.833333333333336,54.125,55.666666666666664,54.625,51.583333333333336,54.5,48.416666666666664,57.291666666666664,56.666666666666664,55.458333333333336,53.333333333333336,49.625,53.375,57.083333333333336,54.708333333333336,59.083333333333336
2005-02-10T00:00:00Z,49.208333333333336,34,44.083333333333336,53.291666666666664,48.625,51.416666666666664,53.583333333333336,33.041666666666664,50.375,41.916666666666664,42.291666666666664,42.875,40.458333333333336,45.916666666666664,46.458333333333336,46.25,52.708333333333336,43.75,51.291666666666664,39.5,41.791666666666664,51.916666666666664,47.083333333333336,51.375
2005-02-11T00:00:00Z,37.083333333333336,30.375,35.458333333333336,41.041666666666664,36.833333333333336,37.375,41,27.833333333333332,37.708333333333336,33.541666666666664,37.041666666666664,34.291666666666664,34.208333333333336,35.75,39.541666666666664,34.583333333333336,39.25,35.291666666666664,39.333333333333336,33.041666666666664,35.625,37.291666666666664,37.291666666666664,39.416666666666664
2005-02-12T00:00:00Z,41.166666666666664,43.166666666666664,44.666666666666664,46.166666666666664,40.708333333333336,42.708333333333336,46.25,43.625,43.5,42.75,43.625,41.333333333333336,47.041666666666664,41.625,43.833333333333336,42.125,44.291666666666664,41.916666666666664,43.75,45.458333333333336,40.541666666666664,43.208333333333336,41.583333333333336,45.583333333333336
2005-02-13T00:00:00Z,46.583333333333336,37.041666666666664,46.333333333333336,51.916666666666664,44.041666666666664,47.416666666666664,54.875,41.458333333333336,52.458333333333336,47.541666666666664,45.291666666666664,45.375,43.875,50.875,48.25,49.166666666666664,50.708333333333336,43.916666666666664,50.791666666666664,41.25,45.458333333333336,49.041666666666664,42.5,51.458333333333336
2005-02-14T00:00:00Z,52.458333333333336,41.75,50.375,57.375,51.541666666666664,54.708333333333336,58.041666666666664,46.25,52.833333333333336,49.416666666666664,46.958333333333336,49.916666666666664,45.208333333333336,48.958333333333336,56.166666666666664,50.083333333333336,57.291666666666664,49.416666666666664,56.25,43.416666666666664,47.25,55.208333333333336,50.375,53.708333333333336
2005-02-15T00:00:00Z,55.708333333333336,45.25,51.166666666666664,57.541666666666664,53.125,52.5,58.375,51.541666666666664,56.333333333333336,51.25,49.541666666666664,50.75,49.375,52.708333333333336,53.208333333333336,52.458333333333336,54.458333333333336,50.958333333333336,53.791666666666664,48.166666666666664,47.833333333333336,53.041666666666664,53.833333333333336,57.916666666666664
2005-02-16T00:00:00Z,56.375,49.416666666666664,58.625,60.625,53.916666666666664,57.208333333333336,60.833333333333336,48.833333333333336,57.125,56.041666666666664,58.083333333333336,55.958333333333336,55.75,55.375,55.541666666666664,56.291666666666664,58.875,58.25,53.833333333333336,54.375,52.958333333333336,58.458333333333336,53.625,59.25
2005-02-17T00:00:00Z,44.291666666666664,36.958333333333336,44.5,51,43.916666666666664,47.291666666666664,51,36.5,48.333333333333336,41.083333333333336,45.083333333333336,40.791666666666664,42,41.416666666666664,44.625,41.875,49.666666666666664,44.25,46.791666666666664,39.333333333333336,42.416666666666664,47.625,42.625,48.041666666666664
2005-02-18T00:00:00Z,35.291666666666664,34,39.875,40.625,34.333333333333336,36.666666666666664,41.583333333333336,31.958333333333332,37.5,36.5,40.958333333333336,34.333333333333336,38.333333333333336,35.416666666666664,39.541666666666664,35.833333333333336,38.458333333333336,40.916666666666664,39.458333333333336,36.958333333333336,37.208333333333336,36.916666666666664,35,37.166666666666664
2005-02-19T00:00:00Z,34.583333333333336,38.083333333333336,44.541666666666664,44.041666666666664,34.458333333333336,38.083333333333336,44.25,39.916666666666664,38.291666666666664,39.25,45.916666666666664,39,43.958333333333336,36.708333333333336,37,37.625,40.083333333333336,41.375,39.791666666666664,43.75,40.208333333333336,38.333333333333336,32.125,39.5
2005-02-20T00:00:00Z,39.791666666666664,39.458333333333336,45.458333333333336,49.708333333333336,40.541666666666664,46.916666666666664,50.666666666666664,37.708333333333336,39.916666666666664,42.333333333333336,44.333333333333336,42.583333333333336,41.25,38.916666666666664,47.5,42.5,49.75,44.416666666666664,49.208333333333336,39.416666666666664,42.125,48.583333333333336,39,45.333333333333336
2005-02-21T00:00:00Z,52.958333333333336,49.5,49.958333333333336,58.75,54.25,57.625,59,39.166666666666664,49.041666666666664,49.625,50.083333333333336,49.083333333333336,47.791666666666664,50,52.75,51,59.416666666666664,50.291666666666664,55.75,45.125,46.833333333333336,59.125,53.75,58.25
2005-02-22T00:00:00Z,49.208333333333336,53,55.833333333333336,59.041666666666664,46.875,51.541666666666664,60.041666666666664,52.875,53.125,53.333333333333336,56.625,50.583333333333336,56.625,47.75,46.458333333333336,52.125,55.916666666666664,53.75,50.625,54.083333333333336,55.166666666666664,55.333333333333336,42.833333333333336,53.875
2005-02-23T00:00:00Z,46.875,52.583333333333336,55.208333333333336,57.958333333333336,42.583333333333336,47.416666666666664,57.208333333333336,49.541666666666664,51.375,49.875,57.166666666666664,48.541666666666664,52.833333333333336,47,44.333333333333336,49.125,52.458333333333336,51.375,47.875,52.5,53.25,51.25,42.041666666666664,50.125
2005-02-24T00:00:00Z,38.333333333333336,43.583333333333336,41.458333333333336,45.791666666666664,41.541666666666664,45.125,44.458333333333336,39.291666666666664,41.083333333333336,36.708333333333336,45.916666666666664,36.75,40.416666666666664,35.583333333333336,49.916666666666664,37.125,46.458333333333336,41.875,48.75,39.75,39.416666666666664,46.166666666666664,39.208333333333336,43.208333333333336
2005-02-25T00:00:00Z,32.291666666666664,40.041666666666664,41.583333333333336,40.041666666666664,35.333333333333336,36.333333333333336,39.375,37.416666666666664,35.333333333333336,37.125,43.291666666666664,36.166666666666664,40.208333333333336,32.708333333333336,39.083333333333336,33.416666666666664,38.583333333333336,40.75,38.5,39.416666666666664,40.416666666666664,37.375,33.708333333333336,36.583333333333336
2005-02-26T00:00:00Z,35.458333333333336,40.5,41.875,42.208333333333336,38.083333333333336,38.083333333333336,41.875,42.833333333333336,37.833333333333336,39.75,43.083333333333336,38.75,41.083333333333336,36.416666666666664,38.333333333333336,37.041666666666664,40.625,40.291666666666664,40.333333333333336,39.875,41.625,42.75,36.416666666666664,37.916666666666664
2005-02-27T00:00:00Z,37.75,36.875,43.583333333333336,45.5,38.583333333333336,40.708333333333336,44.208333333333336,38.125,39.583333333333336,39.458333333333336,42.333333333333336,39.541666666666664,39.291666666666664,37.708333333333336,42.916666666666664,38.541666666666664,44.375,41.125,43.541666666666664,37.916666666666664,40.5,44.083333333333336,37.625,41.416666666666664
2005-02-28T00:00:00Z,39.583333333333336,35.625,38.333333333333336,44.541666666666664,43.875,48.291666666666664,44.416666666666664,35.583333333333336,40.75,33.375,40.041666666666664,34.833333333333336,35.541666666666664,32.5,49.125,34.791666666666664,47.208333333333336,38.458333333333336,50.791666666666664,35.166666666666664,36.625,47.666666666666664,40.125,43.458333333333336
2005-03-01T00:00:00Z,39.375,29.458333333333332,37.541666666666664,45.375,39.666666666666664,43.75,45.666666666666664,25.833333333333332,41.833333333333336,34.5,36.083333333333336,34.916666666666664,33.416666666666664,35.75,45.5,36.291666666666664,45.291666666666664,36.041666666666664,45.833333333333336,33.625,35.291666666666664,46.416666666666664,38.125,43.416666666666664
2005-03-02T00:00:00Z,36.458333333333336,30,35.583333333333336,40.083333333333336,36.166666666666664,38.541666666666664,41.125,24.708333333333332,38.166666666666664,33.916666666666664,36.541666666666664,33.791666666666664,33.916666666666664,34.541666666666664,40.166666666666664,34.875,39.75,36.708333333333336,39.958333333333336,33.083333333333336,34.375,40.875,36.458333333333336,39.5
2005-03-03T00:00:00Z,34.708333333333336,35.416666666666664,39.5,40.666666666666664,34,37.333333333333336,41.208333333333336,34,37.458333333333336,35.875,40.375,34.5,39.875,33.916666666666664,38.916666666666664,33.541666666666664,40.083333333333336,37.541666666666664,39.833333333333336,37.75,38.125,38.958333333333336,35.25,37.958333333333336
2005-03-04T00:00:00Z,38.791666666666664,38.75,44.083333333333336,45.708333333333336,38.208333333333336,40.333333333333336,46,40.625,39.5,41.833333333333336,46.166666666666664,40.416666666666664,43.416666666666664,39.375,41.791666666666664,40.916666666666664,43.041666666666664,43.625,41.791666666666664,40.541666666666664,41.916666666666664,40.833333333333336,38.625,41.875
2005-03-05T00:00:00Z,41.333333333333336,45.416666666666664,53.041666666666664,53.708333333333336,41.541666666666664,49.75,54,43.541666666666664,45.875,45.666666666666664,53.083333333333336,48.375,50.541666666666664,40,48.041666666666664,44.875,52.958333333333336,52.708333333333336,50.083333333333336,49,49.833333333333336,50.583333333333336,39.041666666666664,48.75
2005-03-06T00:00:00Z,45.041666666666664,45.541666666666664,47.708333333333336,47.333333333333336,42.708333333333336,45.083333333333336,48.083333333333336,46.083333333333336,44.416666666666664,47.583333333333336,49.583333333333336,44.625,49.708333333333336,45.75,44.375,46.25,46.25,47.125,44.75,48.791666666666664,51.416666666666664,45.291666666666664,44.75,47.833333333333336
2005-03-07T00:00:00Z,56.583333333333336,45.833333333333336,53.875,58.166666666666664,55.333333333333336,55.958333333333336,59.833333333333336,53.625,58.041666666666664,55.458333333333336,53.083333333333336,54.416666666666664,53.291666666666664,55.833333333333336,52.625,56.5,57.083333333333336,51.75,53.458333333333336,51.791666666666664,55.958333333333336,56.125,57.125,59.541666666666664
2005-03-08T00:00:00Z,47.125,37.375,45.333333333333336,54.333333333333336,47.958333333333336,52.125,54.333333333333336,34.875,49.958333333333336,43.041666666666664,46,42.958333333333336,42.625,44.125,50.75,44.75,54,45.541666666666664,51.958333333333336,41.916666666666664,43.791666666666664,52.833333333333336,45.333333333333336,51.125
2005-03-09T00:00:00Z,35.291666666666664,33.625,37.833333333333336,40.375,35.833333333333336,38.166666666666664,40.333333333333336,31.916666666666668,38.25,36.625,38,35.041666666666664,36.791666666666664,35.625,38.958333333333336,35.958333333333336,38.375,38.583333333333336,39.416666666666664,36.333333333333336,38.083333333333336,38.458333333333336,36,40
2005-03-10T00:00:00Z,38.541666666666664,39.125,42.833333333333336,45.833333333333336,39.833333333333336,41.375,45.625,36.916666666666664,42.25,40.125,43.458333333333336,38.583333333333336,42.25,38.416666666666664,44.291666666666664,39.041666666666664,43.833333333333336,42.833333333333336,44.666666666666664,42,43.333333333333336,42.916666666666664,38.125,43.75
2005-03-11T00:00:00Z,46.208333333333336,38.666666666666664,47.208333333333336,52.916666666666664,48.583333333333336,50.958333333333336,52.916666666666664,37.5,50.333333333333336,43.5,46.833333333333336,42.541666666666664,43.208333333333336,42.75,52.958333333333336,43.833333333333336,51.708333333333336,45.916666666666664,51.291666666666664,43.375,43.75,50.958333333333336,48.125,51.916666666666664
2005-03-12T00:00:00Z,47.041666666666664,53.625,54.333333333333336,55.916666666666664,46.416666666666664,50.625,56.416666666666664,43.375,50.541666666666664,46.583333333333336,55.458333333333336,47.375,50.541666666666664,46.916666666666664,50.208333333333336,46.833333333333336,54.541666666666664,53.875,50.666666666666664,49.958333333333336,45.75,52.958333333333336,45.833333333333336,49.958333333333336
2005-03-13T00:00:00Z,48.291666666666664,56.916666666666664,63,66.875,45.625,52.5,68.33333333333333,52.416666666666664,54.666666666666664,54,65.25,55.541666666666664,54.875,51.166666666666664,52.375,54.166666666666664,64.25,60.625,54.5,55.458333333333336,53.083333333333336,55.541666666666664,43.041666666666664,52.25
2005-03-14T00:00:00Z,40.291666666666664,43.791666666666664,46.416666666666664,48.041666666666664,39.833333333333336,42.166666666666664,46.041666666666664,42.125,41.708333333333336,43.291666666666664,48.083333333333336,40.333333333333336,45.375,38.416666666666664,44.541666666666664,39.708333333333336,45.166666666666664,46,43.833333333333336,43.375,43.541666666666664,43.791666666666664,38.708333333333336,42.458333333333336
2005-03-15T00:00:00Z,40.958333333333336,41.666666666666664,45.291666666666664,47.875,40.666666666666664,41.541666666666664,47,43.041666666666664,42.583333333333336,43.541666666666664,45.875,40.375,44.166666666666664,40.291666666666664,42.416666666666664,42,44.458333333333336,45.75,43.833333333333336,42.166666666666664,44.583333333333336,42.708333333333336,40.875,43.083333333333336
2005-03-16T00:00:00Z,37.083333333333336,37.833333333333336,41.416666666666664,43.583333333333336,38.291666666666664,40.125,43.333333333333336,37,39.791666666666664,39.5,41.083333333333336,37.875,39.625,37.291666666666664,41.916666666666664,39,43.458333333333336,42.083333333333336,43.25,39.083333333333336,40.958333333333336,41.833333333333336,39.625,41.166666666666664
2005-03-17T00:00:00Z,36.333333333333336,34.166666666666664,36.166666666666664,37.75,36.708333333333336,38.458333333333336,39.125,34.708333333333336,36.583333333333336,34.916666666666664,37.125,34.75,35.833333333333336,34.208333333333336,42.291666666666664,34.833333333333336,39.333333333333336,36.458333333333336,41.208333333333336,35.25,38.958333333333336,39,37.708333333333336,37.333333333333336
2005-03-18T00:00:00Z,43.666666666666664,37.75,43.458333333333336,44.5,43.375,46.25,38.958333333333336,39.291666666666664,45.083333333333336,42.5,43.375,39.958333333333336,42.666666666666664,35.666666666666664,44.666666666666664,42.5,46.541666666666664,41.291666666666664,45.833333333333336,34.458333333333336,42.541666666666664,46.666666666666664,43.583333333333336,46.541666666666664
2005-03-19T00:00:00Z,47.083333333333336,40.833333333333336,48.583333333333336,52.166666666666664,46.708333333333336,50.791666666666664,51.958333333333336,45.25,49.25,48.125,47.583333333333336,46.041666666666664,45.291666666666664,48.083333333333336,50.5,47.416666666666664,52,45.25,53.208333333333336,46.625,48.416666666666664,52.25,47.458333333333336,50.916666666666664
2005-03-20T00:00:00Z,52.375,46.083333333333336,53.75,53.083333333333336,51.333333333333336,53.458333333333336,56.125,49.875,51.666666666666664,52.75,55.541666666666664,53.041666666666664,51.541666666666664,51.791666666666664,51.916666666666664,52.958333333333336,55.416666666666664,50.458333333333336,55.041666666666664,52.916666666666664,52.333333333333336,54.208333333333336,50.125,54.375
