date,rh_ws2,rh_ws3,rh_ws4,rh_ws5,rh_ws6,rh_ws7,rh_ws8,rh_ws9,rh_ws10,rh_ws11,rh_ws12,rh_ws13,rh_ws14,rh_ws15,rh_ws16,rh_ws17,rh_ws18,rh_ws19,rh_ws20,rh_ws21,rh_ws22,rh_ws23,rh_ws24,rh_ws25
2005-01-21T00:00:00Z,84.95833333333333,71.58333333333333,66.54166666666667,73.625,70.41666666666667,78.125,76.75,75.16666666666667,88.04166666666667,96.125,77.41666666666667,69.375,77.45833333333333,92.91666666666667,70.83333333333333,87.58333333333333,77.5,71.54166666666667,80.625,80.79166666666667,83.91666666666667,81.58333333333333,66.91666666666667,74.29166666666667
2005-01-22T00:00:00Z,83.08333333333333,86.25,76.375,74.125,84.625,77.66666666666667,75.16666666666667,87.20833333333333,75.41666666666667,93.25,91.41666666666667,70.83333333333333,86.54166666666667,90.25,81.95833333333333,80.5,75.08333333333333,83.45833333333333,86.54166666666667,88.58333333333333,81,75.95833333333333,87.04166666666667,73.16666666666667
2005-01-23T00:00:00Z,63.041666666666664,55.333333333333336,49.541666666666664,39.291666666666664,62.666666666666664,52.25,43.25,50.333333333333336,50.25,47.375,43.375,68.29166666666667,43.625,56.875,66.29166666666667,49.166666666666664,48.083333333333336,37.416666666666664,58.25,41.083333333333336,43.583333333333336,51.791666666666664,59.833333333333336,46
2005-01-24T00:00:00Z,47.25,43.625,41.875,36.75,47.666666666666664,40.541666666666664,35.833333333333336,52.666666666666664,39.25,41,35.458333333333336,68.54166666666667,39.083333333333336,52.791666666666664,54.583333333333336,40.125,41.875,42.125,45.375,50.25,44.791666666666664,41.541666666666664,40.875,36.625
2005-01-25T00:00:00Z,58.083333333333336,39.583333333333336,39.875,47.458333333333336,61.875,49.625,44.666666666666664,52.583333333333336,46.208333333333336,43.166666666666664,35,68.54166666666667,36.708333333333336,48.291666666666664,63.833333333333336,45.5,49.625,41.916666666666664,56.875,38.416666666666664,36.25,52.416666666666664,61,39.291666666666664
2005-01-26T00:00:00Z,66.875,65.5,50.666666666666664,59.291666666666664,68.75,70.45833333333333,58.541666666666664,70.625,62.791666666666664,64.125,54.875,67.79166666666667,57.416666666666664,62.416666666666664,80.04166666666667,60.208333333333336,70.75,55.958333333333336,80.20833333333333,58.875,53.875,66.58333333333333,70.375,57.291666666666664
2005-01-27T00:00:00Z,47.583333333333336,55.083333333333336,46.708333333333336,49.958333333333336,62.791666666666664,54.541666666666664,52.208333333333336,48.166666666666664,50.666666666666664,47.166666666666664,54.041666666666664,72,42.75,50.875,75.79166666666667,45.791666666666664,51.291666666666664,40.125,60.5,34.25,29.583333333333332,51.291666666666664,64.83333333333333,42.125
2005-01-28T00:00:00Z,46.75,35.333333333333336,27.541666666666668,34.958333333333336,58.083333333333336,54.916666666666664,38.416666666666664,36.083333333333336,44.416666666666664,35.166666666666664,31.833333333333332,94.95833333333333,34.791666666666664,40.708333333333336,68.29166666666667,34.25,45.041666666666664,21.958333333333332,63.791666666666664,26.791666666666668,22.791666666666668,48.5,59.625,42.875
2005-01-29T00:00:00Z,69.5,79.125,67.45833333333333,68.83333333333333,71.91666666666667,67.5,70.08333333333333,62.25,69.79166666666667,66.54166666666667,81.20833333333333,83.66666666666667,73.29166666666667,72.875,77.33333333333333,67.20833333333333,72.20833333333333,65.04166666666667,71.125,71.16666666666667,54.75,70.20833333333333,80,60.875
2005-01-30T00:00:00Z,91.45833333333333,83.41666666666667,88.83333333333333,81.70833333333333,93.83333333333333,87.83333333333333,83.79166666666667,76.41666666666667,87.83333333333333,92.29166666666667,97.16666666666667,69.08333333333333,85.95833333333333,93.375,91.70833333333333,91.29166666666667,85.29166666666667,91,86.83333333333333,79.95833333333333,62.375,87.79166666666667,96.45833333333333,83.16666666666667
2005-01-31T00:00:00Z,69.04166666666667,74,54,60.5,74.75,68.20833333333333,63.375,75.20833333333333,61.458333333333336,60.791666666666664,68.20833333333333,68.75,59.25,74.125,83.875,58.583333333333336,65.125,62.875,73.25,63.458333333333336,52.791666666666664,68.70833333333333,81.95833333333333,59.083333333333336
2005-02-01T00:00:00Z,80.5,65.83333333333333,59.958333333333336,69.04166666666667,82.375,77.875,73.75,69.45833333333333,72.625,73.91666666666667,63.583333333333336,68.75,62.75,79.08333333333333,88.33333333333333,67.20833333333333,71.33333333333333,63.708333333333336,79.08333333333333,62.166666666666664,60.166666666666664,77.66666666666667,87.58333333333333,69.16666666666667
2005-02-02T00:00:00Z,72.45833333333333,76,71.25,70.45833333333333,80.5,74.54166666666667,74.20833333333333,68.33333333333333,69.04166666666667,59.666666666666664,84.04166666666667,70.66666666666667,73.95833333333333,63.333333333333336,83.08333333333333,55.916666666666664,70.91666666666667,68.875,76.58333333333333,73.58333333333333,46.625,73.45833333333333,84.33333333333333,66.04166666666667
2005-02-03T00:00:00Z,96,86.95833333333333,89,86.125,97,89.04166666666667,87,86.20833333333333,90.95833333333333,91.125,92.125,69.75,89.75,92.41666666666667,90.70833333333333,84.91666666666667,90.33333333333333,88.08333333333333,87.95833333333333,90,78.875,91.5,100,86.91666666666667
2005-02-04T00:00:00Z,75.41666666666667,62.5,66.95833333333333,71.125,82,74.25,73.70833333333333,64.91666666666667,71.41666666666667,67.95833333333333,66.25,68.875,65.625,83.25,85.16666666666667,72.5,69.625,64.45833333333333,76.54166666666667,63.416666666666664,46.25,71.95833333333333,90.33333333333333,67.66666666666667
2005-02-05T00:00:00Z,53.708333333333336,61.458333333333336,51.583333333333336,45.125,58.083333333333336,54.375,55.666666666666664,39.583333333333336,57.416666666666664,46.375,54.25,71.79166666666667,52.333333333333336,56.666666666666664,82.70833333333333,48.875,57.208333333333336,56.166666666666664,60.083333333333336,57.958333333333336,31.458333333333332,51.375,68.5,43.833333333333336
2005-02-06T00:00:00Z,54.833333333333336,59.458333333333336,40.916666666666664,42.625,65.95833333333333,50.75,50.25,32.375,54.375,44.125,42.75,69.25,46.125,54.416666666666664,86.125,44.375,50.583333333333336,45.75,61.083333333333336,51.458333333333336,38.875,49.125,81.66666666666667,46.541666666666664
2005-02-07T00:00:00Z,67.08333333333333,57.541666666666664,44.458333333333336,48.291666666666664,87.70833333333333,81.54166666666667,48.333333333333336,41.583333333333336,50.791666666666664,49.541666666666664,44.5,70.91666666666667,46.208333333333336,48.375,93.5,42.916666666666664,69.45833333333333,50.666666666666664,91.41666666666667,56.708333333333336,38.416666666666664,73.25,99.58333333333333,54.916666666666664
2005-02-08T00:00:00Z,70.75,59.916666666666664,50.75,55.625,80.16666666666667,71.20833333333333,61.291666666666664,62.25,63.708333333333336,55.166666666666664,62.708333333333336,74.70833333333333,53.25,49.458333333333336,89.91666666666667,60.916666666666664,69.91666666666667,55.541666666666664,88.83333333333333,62.416666666666664,47.875,74.75,75.45833333333333,59
2005-02-09T00:00:00Z,75.375,91.54166666666667,89.41666666666667,76.20833333333333,73.625,70.70833333333333,81.125,80.33333333333333,75.33333333333333,94,98.25,67.66666666666667,90.5,79.54166666666667,81.41666666666667,77.79166666666667,72.70833333333333,88.04166666666667,81.625,88.66666666666667,75.08333333333333,71.20833333333333,78.625,62.875
2005-02-10T00:00:00Z,57.666666666666664,64.04166666666667,52.25,51.833333333333336,66.79166666666667,61.166666666666664,53.208333333333336,64.58333333333333,55.833333333333336,55.75,53.166666666666664,70.75,50.208333333333336,62.083333333333336,79.16666666666667,46.5,57.583333333333336,42.666666666666664,66.41666666666667,45.041666666666664,47.041666666666664,59.166666666666664,72,50.666666666666664
2005-02-11T00:00:00Z,36.708333333333336,54.083333333333336,48.5,36.958333333333336,38.166666666666664,40.75,38.5,61.875,37.416666666666664,46.708333333333336,42.041666666666664,74.33333333333333,47.5,41.291666666666664,43.833333333333336,40.416666666666664,37.083333333333336,43.416666666666664,40.666666666666664,47.125,37.083333333333336,41.458333333333336,35.375,28.875
2005-02-12T00:00:00Z,52.75,41.625,41.5,43.291666666666664,50.25,45.458333333333336,46.583333333333336,64.29166666666667,45.25,48.916666666666664,50.75,83.04166666666667,35.5,50.833333333333336,54,44.583333333333336,50.208333333333336,44.041666666666664,58.208333333333336,31.458333333333332,34.75,46.958333333333336,55.166666666666664,35.541666666666664
2005-02-13T00:00:00Z,53.625,81.91666666666667,61.333333333333336,50.458333333333336,54.75,53.875,47.125,69.375,48.041666666666664,63.5,69.375,75.95833333333333,67.83333333333333,49.291666666666664,58.625,55.125,56.041666666666664,71.16666666666667,58.458333333333336,76.79166666666667,65.875,55.958333333333336,68.66666666666667,40.458333333333336
2005-02-14T00:00:00Z,86.5,86.45833333333333,84.375,74.95833333333333,86.83333333333333,81,74.41666666666667,83.5,85.375,97.5,95.08333333333333,66,91.91666666666667,87.54166666666667,80.83333333333333,90.625,77.79166666666667,87.25,81.16666666666667,93.08333333333333,74.95833333333333,83,95.70833333333333,80.375
2005-02-15T00:00:00Z,77.33333333333333,81.91666666666667,86.91666666666667,75.20833333333333,77.41666666666667,82.83333333333333,76.75,60.291666666666664,74.79166666666667,72.75,96.25,66.08333333333333,84.33333333333333,72.875,86.70833333333333,74.08333333333333,77.70833333333333,82.5,85.45833333333333,84.04166666666667,78.66666666666667,83.20833333333333,86.16666666666667,65.16666666666667
2005-02-16T00:00:00Z,80.375,80,76.83333333333333,79.45833333333333,75.79166666666667,79.95833333333333,80.95833333333333,75.58333333333333,81.91666666666667,73.16666666666667,79.91666666666667,67.5,73.5,68.29166666666667,90.5,69.91666666666667,82.08333333333333,75.04166666666667,94.375,71.83333333333333,67.91666666666667,79.79166666666667,86.83333333333333,70.83333333333333
2005-02-17T00:00:00Z,51.083333333333336,48.333333333333336,44,45.75,52.666666666666664,54.416666666666664,44.208333333333336,46.291666666666664,48.833333333333336,47.5,42.833333333333336,68.33333333333333,40.5,51.166666666666664,65.33333333333333,45.708333333333336,57.333333333333336,40.5,61.791666666666664,40.375,33.25,60,58.75,41.208333333333336
2005-02-18T00:00:00Z,47.041666666666664,43.083333333333336,36.125,51.375,54.416666666666664,51.208333333333336,44.833333333333336,45.625,47.416666666666664,38.291666666666664,35.916666666666664,69.375,35.041666666666664,42.708333333333336,54.416666666666664,39.958333333333336,55.625,26.25,47.375,31.666666666666668,32.458333333333336,56.333333333333336,52.625,48.291666666666664
2005-02-19T00:00:00Z,59.125,48.125,42.583333333333336,53.958333333333336,60.833333333333336,59.208333333333336,50.375,35.625,60.25,48.041666666666664,43.291666666666664,67.83333333333333,41.333333333333336,50.291666666666664,61.333333333333336,49,64.16666666666667,51.208333333333336,58.541666666666664,34.791666666666664,40.416666666666664,62.458333333333336,67.79166666666667,46.75
2005-02-20T00:00:00Z,75.5,81.20833333333333,72.58333333333333,65.54166666666667,73.08333333333333,70.70833333333333,62.291666666666664,59.333333333333336,75.08333333333333,57.833333333333336,77,67.875,65.125,73.45833333333333,65.25,61.666666666666664,66.54166666666667,63.958333333333336,65.41666666666667,67.625,45.5,69.91666666666667,79.70833333333333,65.16666666666667
2005-02-21T00:00:00Z,89.45833333333333,85.375,93.75,83.04166666666667,84.875,83.33333333333333,85.58333333333333,64.08333333333333,67.625,98.54166666666667,91.83333333333333,67.41666666666667,92.875,93.16666666666667,91.75,89.625,81.125,91.66666666666667,88.66666666666667,80.20833333333333,85.83333333333333,81.58333333333333,90.41666666666667,75.875
2005-02-22T00:00:00Z,88.5,64.45833333333333,69.875,75.41666666666667,86.33333333333333,88.08333333333333,77.875,49.916666666666664,86.70833333333333,75.20833333333333,69.58333333333333,68.16666666666667,58.375,87.45833333333333,92.625,75.41666666666667,81.79166666666667,69.125,90.75,53.125,53.666666666666664,83.375,93.04166666666667,76.83333333333333
2005-02-23T00:00:00Z,75.66666666666667,55.291666666666664,54.416666666666664,70,78.58333333333333,76.83333333333333,69.25,54.666666666666664,71.375,55.458333333333336,53.041666666666664,68.41666666666667,53.375,66.5,77.5,64.04166666666667,77.75,60.708333333333336,78.70833333333333,53.833333333333336,38.375,74.16666666666667,84.04166666666667,63
2005-02-24T00:00:00Z,91.29166666666667,87.16666666666667,87.79166666666667,88.625,88.54166666666667,86.25,90.5,87,89.41666666666667,93.04166666666667,83.66666666666667,69.91666666666667,85.16666666666667,91.625,91.83333333333333,87.25,89.83333333333333,85.45833333333333,90.16666666666667,85.625,77.41666666666667,89.33333333333333,95.58333333333333,78.54166666666667
2005-02-25T00:00:00Z,82.75,61.875,67.91666666666667,75.16666666666667,79.16666666666667,77.875,79.58333333333333,60.541666666666664,78.91666666666667,71.08333333333333,73.08333333333333,69.83333333333333,69.75,86.33333333333333,78.08333333333333,79.95833333333333,76.45833333333333,71.91666666666667,78.91666666666667,69.5,55.041666666666664,77.79166666666667,88.125,73
2005-02-26T00:00:00Z,77.33333333333333,62.416666666666664,63.75,71.16666666666667,71.625,71.91666666666667,71,48.958333333333336,72.58333333333333,61.666666666666664,66.625,68.5,64.45833333333333,71.875,72,67.5,70.16666666666667,68.75,69.70833333333333,66.20833333333333,56,62.541666666666664,78.79166666666667,66.375
2005-02-27T00:00:00Z,70.125,79.45833333333333,64.83333333333333,70.66666666666667,71.625,74.20833333333333,73.625,70.625,74.83333333333333,72.08333333333333,71.33333333333333,70.41666666666667,75.25,72.125,73.125,70.20833333333333,72.375,71.79166666666667,76.04166666666667,74.54166666666667,59.833333333333336,58.916666666666664,72.70833333333333,63.833333333333336
2005-02-28T00:00:00Z,94.79166666666667,90.5,90.83333333333333,87.5,94.04166666666667,87.33333333333333,89,87.5,94.20833333333333,98,86.33333333333333,69.58333333333333,94.83333333333333,98.54166666666667,90.70833333333333,93.875,89.45833333333333,89,87.625,92.33333333333333,83.125,86.54166666666667,99.25,83.125
2005-03-01T00:00:00Z,60.166666666666664,52.125,44.75,48.833333333333336,62.666666666666664,54.875,51.791666666666664,68.75,55.041666666666664,51.458333333333336,45.791666666666664,69.29166666666667,48.958333333333336,60.083333333333336,61.375,53.5,52.958333333333336,43.708333333333336,58.541666666666664,44.375,41.125,57.166666666666664,67.16666666666667,46.666666666666664
2005-03-02T00:00:00Z,42.625,48.791666666666664,42.458333333333336,41.625,44.916666666666664,40.791666666666664,40.916666666666664,56.416666666666664,40,39.875,40.208333333333336,68.875,41.25,45.083333333333336,42.833333333333336,40.25,41.541666666666664,33.75,43.875,38.75,34.458333333333336,40.041666666666664,42.208333333333336,35.458333333333336
2005-03-03T00:00:00Z,46.833333333333336,43.416666666666664,38.166666666666664,48.916666666666664,46.375,44.708333333333336,44.041666666666664,39.583333333333336,42.666666666666664,40.458333333333336,41.625,68.45833333333333,31.958333333333332,43.833333333333336,41.708333333333336,47.625,43.333333333333336,43,43.333333333333336,31.25,29.541666666666668,46.791666666666664,42.833333333333336,37.666666666666664
2005-03-04T00:00:00Z,54.666666666666664,53.791666666666664,44.041666666666664,51.083333333333336,54.5,54.958333333333336,46.541666666666664,47.666666666666664,49.708333333333336,47.625,44.666666666666664,67.91666666666667,46.666666666666664,53.416666666666664,54.458333333333336,46.083333333333336,58.75,43.833333333333336,58,49.791666666666664,44.416666666666664,57.166666666666664,57.833333333333336,47.541666666666664
2005-03-05T00:00:00Z,78.70833333333333,55,43.833333333333336,55.916666666666664,74.625,57.708333333333336,55.625,71.625,67.04166666666667,73.45833333333333,44.875,67.70833333333333,45.833333333333336,80.125,69.5,65.08333333333333,59.291666666666664,40.958333333333336,71.08333333333333,46.083333333333336,52.291666666666664,61.666666666666664,90.20833333333333,54.75
2005-03-06T00:00:00Z,61.708333333333336,49.333333333333336,49.708333333333336,65.75,64.75,62.375,64.58333333333333,44,64.125,52.625,44.125,68.125,40.958333333333336,59.958333333333336,71.20833333333333,52.958333333333336,65.70833333333333,48,74.16666666666667,34.583333333333336,32.958333333333336,66.5,70.58333333333333,52.583333333333336
2005-03-07T00:00:00Z,47.125,66.16666666666667,52.25,48.083333333333336,49.75,50.916666666666664,47.041666666666664,47.625,44.75,51.916666666666664,58.375,68.70833333333333,46.916666666666664,44.291666666666664,73.375,43.208333333333336,53.041666666666664,55.958333333333336,73.70833333333333,48.208333333333336,39.875,58.333333333333336,53.791666666666664,34.708333333333336
2005-03-08T00:00:00Z,69.95833333333333,66.375,61.291666666666664,54.125,67.66666666666667,57.791666666666664,55.083333333333336,70.625,60.958333333333336,66.16666666666667,57.291666666666664,70.25,57.833333333333336,67.04166666666667,74.33333333333333,64.75,56.583333333333336,54.541666666666664,67.08333333333333,54.458333333333336,52.375,57.875,77,53.458333333333336
2005-03-09T00:00:00Z,55.416666666666664,51.666666666666664,48.416666666666664,53.541666666666664,48.083333333333336,49.875,54.75,49.958333333333336,52.291666666666664,44.083333333333336,47.916666666666664,69.375,42.583333333333336,50.875,46.166666666666664,50,52.333333333333336,40.375,49.25,39.375,32.625,49.583333333333336,47.916666666666664,40.875
2005-03-10T00:00:00Z,56.208333333333336,48.125,46.166666666666664,51.208333333333336,52.791666666666664,54.666666666666664,51.208333333333336,39.5,48.25,45.083333333333336,48.083333333333336,68.41666666666667,39.875,44.541666666666664,51.083333333333336,43.666666666666664,54.875,41,54.458333333333336,34.625,27.083333333333332,55.291666666666664,55.291666666666664,43.583333333333336
2005-03-11T00:00:00Z,67.5,56.125,45.75,48.583333333333336,63.666666666666664,59,53.791666666666664,71.04166666666667,61.541666666666664,62.333333333333336,47.291666666666664,68.625,49.958333333333336,67.91666666666667,60.541666666666664,58.916666666666664,58.583333333333336,44.916666666666664,70.04166666666667,46.25,49.625,60.791666666666664,73.33333333333333,50
2005-03-12T00:00:00Z,57,33.041666666666664,36.416666666666664,34.458333333333336,53.75,47.5,36.791666666666664,55.583333333333336,46.25,56.541666666666664,35.875,69.20833333333333,41.458333333333336,51.708333333333336,61.916666666666664,49.166666666666664,44.208333333333336,32.041666666666664,60.75,38.416666666666664,47.791666666666664,43.75,62.333333333333336,42.166666666666664
2005-03-13T00:00:00Z,66.16666666666667,40.291666666666664,44.25,38.833333333333336,67.25,67.25,38.666666666666664,54.625,59.291666666666664,68.66666666666667,43.583333333333336,67.54166666666667,56.916666666666664,59.208333333333336,78.83333333333333,57.458333333333336,46.625,44.25,75,52.541666666666664,57.125,68.83333333333333,80.5,56.791666666666664
2005-03-14T00:00:00Z,78.75,78,80.29166666666667,74.33333333333333,75.79166666666667,76.70833333333333,78.79166666666667,73,82.33333333333333,83.5,80.125,68.58333333333333,75.08333333333333,83.91666666666667,76.95833333333333,79.54166666666667,81.33333333333333,81.04166666666667,79.45833333333333,81.41666666666667,76.08333333333333,80.125,88.54166666666667,73.29166666666667
2005-03-15T00:00:00Z,61.958333333333336,59,53.083333333333336,61.958333333333336,56.5,62.916666666666664,64.20833333333333,39.583333333333336,61.333333333333336,53.541666666666664,58.708333333333336,68.75,52,61.5,53.25,52.291666666666664,67.95833333333333,48.083333333333336,61.416666666666664,57.583333333333336,40.708333333333336,65.16666666666667,58.958333333333336,56.083333333333336
2005-03-16T00:00:00Z,91.41666666666667,85.875,83.20833333333333,85,82.79166666666667,86.625,86.625,82.58333333333333,89.95833333333333,86.875,87.625,69.04166666666667,85.83333333333333,86.875,78.875,85.79166666666667,86.375,83.45833333333333,84.91666666666667,87.875,74,86.95833333333333,80.75,81.08333333333333
2005-03-17T00:00:00Z,94.45833333333333,81.25,87.875,90,93.04166666666667,90.5,89.25,82.04166666666667,93.625,90.75,85.375,69.95833333333333,83.79166666666667,94.08333333333333,93.16666666666667,92.58333333333333,90.20833333333333,88.125,92.58333333333333,83.875,75.70833333333333,92.45833333333333,96.29166666666667,88.5
2005-03-18T00:00:00Z,71.125,67,60.791666666666664,67.04166666666667,66.83333333333333,62.708333333333336,82.66666666666667,72.58333333333333,67.04166666666667,66.04166666666667,59.791666666666664,69.125,61.625,83.29166666666667,80.16666666666667,67.70833333333333,63.625,65.29166666666667,73.70833333333333,71.75,56.583333333333336,62.541666666666664,75.25,60.375
2005-03-19T00:00:00Z,70.79166666666667,64.66666666666667,53.125,65.33333333333333,72.33333333333333,62.208333333333336,64.66666666666667,54.458333333333336,68.5,57.583333333333336,56.291666666666664,53.541666666666664,59.125,66.58333333333333,70.95833333333333,63.916666666666664,65.54166666666667,57.75,68.04166666666667,48.833333333333336,45.041666666666664,59.708333333333336,80.125,59.875
2005-03-20T00:00:00Z,82,55.333333333333336,48.416666666666664,65.875,86.375,79.16666666666667,62,47.291666666666664,73.66666666666667,53.583333333333336,46.333333333333336,42.916666666666664,48.041666666666664,61.458333333333336,86.16666666666667,54.291666666666664,70.20833333333333,50.083333333333336,84.83333333333333,38.166666666666664,40,77.33333333333333,85.91666666666667,67.95833333333333
